"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"23000","Maine","1","SA25N 1/","1101","531","        Real estate",16151,14959,16454,16745,17624,18697,20894,22611,23224,24229,24063,24040,24885,25850,25388,25886,26004
"23000","Maine","1","SA25N 1/","1102","532","        Rental and leasing services",3416,3467,3798,"(D)","(D)","(D)",3828,"(D)",3733,"(D)","(D)","(D)","(D)","(D)",3042,3071,3036
"23000","Maine","1","SA25N 1/","1103","533","        Lessors of nonfinancial intangible assets (except copyrighted works)","(T)","(T)","(T)","(D)","(D)","(D)",22,"(D)",19,"(D)","(D)","(D)","(D)","(D)",10,16,19
"23000","Maine","1","SA25N 1/","1200","54","      Professional, scientific, and technical services",31715,34690,37303,38720,38433,38630,40083,40473,41141,42711,43282,42167,41902,41500,41728,43030,43423
"23000","Maine","1","SA25N 1/","1300","55","      Management of companies and enterprises",6460,6388,6257,6229,6554,6095,5934,5755,6397,6627,7336,7232,7343,7476,7947,7792,9466
"23000","Maine","1","SA25N 1/","1400","56","      Administrative and support and waste management and remediation services",29959,30607,33070,32431,33317,34032,33174,33348,35088,37447,38570,38198,38382,39367,39100,40614,42197
"23000","Maine","1","SA25N 1/","1401","561","        Administrative and support services",28140,28718,31180,30418,31262,32001,31027,31262,33035,35398,36497,36217,36307,37278,36901,38367,39923
"23000","Maine","1","SA25N 1/","1402","562","        Waste management and remediation services",1819,1889,1890,2013,2055,2031,2147,2086,2053,2049,2073,1981,2075,2089,2199,2247,2274
"23000","Maine","1","SA25N 1/","1500","61","      Educational services",12058,13169,13468,14155,14756,15364,15616,15872,16643,17128,17461,17759,18572,18339,18737,19342,20017
"23000","Maine","1","SA25N 1/","1600","62","      Health care and social assistance",88731,93083,96451,98437,101489,103554,107348,107802,110316,112288,113256,113756,113099,112962,113802,113751,114024
"23000","Maine","1","SA25N 1/","1601","621","        Ambulatory health care services",26901,27966,28830,29368,30050,29889,30590,30766,31540,33213,33069,32877,32241,32153,33013,33700,34125
"23000","Maine","1","SA25N 1/","1602","622","        Hospitals",22839,23482,24332,24463,25669,26588,28429,29322,30028,30565,31040,31702,32110,32725,32866,32968,32959
"23000","Maine","1","SA25N 1/","1603","623","        Nursing and residential care facilities",20853,21423,21804,22330,22842,23321,23417,22650,22887,22741,23389,24159,24154,23991,23911,23791,23652
"23000","Maine","1","SA25N 1/","1604","624","        Social assistance",18138,20212,21485,22276,22928,23756,24912,25064,25861,25769,25758,25018,24594,24093,24012,23292,23288
"23000","Maine","1","SA25N 1/","1700","71","      Arts, entertainment, and recreation",14929,16171,16902,16376,17226,17618,17654,17802,18002,18615,18850,18499,18903,19057,20046,20109,19861
"23000","Maine","1","SA25N 1/","1701","711","        Performing arts, spectator sports, and related industries",7178,8049,8672,8151,8735,8681,8820,8886,9114,9382,9402,9458,9753,9802,10182,10129,10276
"23000","Maine","1","SA25N 1/","1702","712","        Museums, historical sites, and similar institutions","(T)","(T)","(T)",455,487,459,461,482,480,487,510,482,506,528,559,555,562
"23000","Maine","1","SA25N 1/","1703","713","        Amusement, gambling, and recreation industries",7402,7734,7823,7770,8004,8478,8373,8434,8408,8746,8938,8559,8644,8727,9305,9425,9023
"23000","Maine","1","SA25N 1/","1800","72","      Accommodation and food services",49954,50940,52664,53569,54446,55438,56292,56228,56917,57077,56686,56167,56571,57380,58004,59064,59931
"23000","Maine","1","SA25N 1/","1801","721","        Accommodation",12147,12374,12607,12663,12942,12724,13062,13144,13149,12789,12787,12187,12376,12784,13076,12921,13615
"23000","Maine","1","SA25N 1/","1802","722","        Food services and drinking places",37807,38566,40057,40906,41504,42714,43230,43084,43768,44288,43899,43980,44195,44596,44928,46143,46316
"23000","Maine","1","SA25N 1/","1900","81","      Other services (except public administration)",37136,38613,38435,39065,40532,40925,41599,41544,41435,41715,40935,39838,38198,39560,38733,39576,40633
"23000","Maine","1","SA25N 1/","1901","811","        Repair and maintenance",9448,9909,10687,11026,11177,11176,11159,11599,11751,11356,10702,10509,10136,10654,10605,11205,11107
"23000","Maine","1","SA25N 1/","1902","812","        Personal and laundry services",11070,11726,10990,11106,11388,11498,12198,12437,12129,13033,12887,12588,12028,12528,12869,13138,13664
"23000","Maine","1","SA25N 1/","1903","813","        Religious, grantmaking, civic, professional, and similar organizations",10276,10725,10649,11062,11816,12169,12196,11640,11828,11521,11756,11451,11385,11491,11307,11375,11654
"23000","Maine","1","SA25N 1/","1904","814","        Private households",6342,6253,6109,5871,6151,6082,6046,5868,5727,5805,5590,5290,4649,4887,3952,3858,4208
"23000","Maine","1","SA25N 1/","2000","...","    Government and government enterprises",103628,105020,107716,109386,111061,112250,112417,111892,112612,112869,112956,111642,110834,108731,108128,106984,106595
"23000","Maine","1","SA25N 1/","2001","...","      Federal, civilian",13020,13183,14198,13551,13959,14131,14147,13869,14120,14164,14610,15022,15441,14685,14501,14153,14060
"23000","Maine","1","SA25N 1/","2002","...","      Military",10724,10577,10371,10005,9862,10381,10123,9630,9530,9055,9146,8293,7799,7380,7293,7145,7071
"23000","Maine","1","SA25N 1/","2010","...","      State and local",79884,81260,83147,85830,87240,87738,88147,88393,88962,89650,89200,88327,87594,86666,86334,85686,85464
"23000","Maine","1","SA25N 1/","2011","...","        State government",24066,24546,24954,26377,26802,26598,26870,27095,27448,28209,27991,27776,27723,27238,27087,26810,26715
"23000","Maine","1","SA25N 1/","2012","...","        Local government",55818,56714,58193,59453,60438,61140,61277,61298,61514,61441,61209,60551,59871,59428,59247,58876,58749
"Note: See the included footnote file."
"SA25N: Total Full-Time and Part-Time Employment by NAICS Industry"
"Last updated: September 30, 2015-- new estimates for 2014; revised estimates for 2007-2013."
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Income Division"
