"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"96000","Southwest","6","SA30","201","...","    Employer contributions for employee pension and insurance funds 5/",1279584,1353360,1388092,1488474,1573855,1651826,1799245,1957807,2200719,2454650,2717039,3079944,3473388,3983429,4559469,4905027,5617008,6942667,7803277,9232161,10555168,12289753,14378363,16427399,18289655,19800012,21203339,23270887,25095565,25893047,27636132,31381233,34406659,37646136,41371931,43663648,45816156,46615197,48153476,50459214,54639688,57950505,63829278,68896921,72950989,78285553,82303110,87998040,94891678,98753615,101910636,104724284,109552126,110876507,116292869,121302798,125642767
"96000","Southwest","6","SA30","202","...","    Employer contributions for government social insurance",364268,440924,515880,537551,597067,667719,688796,721785,948099,1067539,1198933,1421905,1530050,1737232,2065191,2667140,3117917,3439391,4092419,4683575,5632616,6753215,7693634,9463642,10401303,10957944,12550655,13230995,13434941,13546408,14886763,15654221,16851620,18045039,19236383,20458589,21917714,22920412,24644512,26528596,28724202,30260956,32614404,34368394,34932978,37185787,39275998,41686953,44349328,47016645,48515636,47694259,49542869,52719562,55819270,57884044,60434970
"96000","Southwest","6","SA30","210","...","  Proprietors' income",4311469,4328884,4309781,4625962,4587574,4563157,4850348,5271053,5615947,5746738,6369767,6835992,7408106,8127892,9382189,11244839,11259970,12387377,13850325,14991169,16884685,19381081,18376814,20355054,19742729,22311466,25302324,26763185,29037879,30442923,33545781,34422222,37072428,36590272,42848337,49505780,52581777,55973033,63636329,73334479,84245343,92895359,103777137,125481129,124451610,129300387,139453030,149897080,166388443,151037853,180469067,139772910,159689655,191984010,211148974,221877846,238411260
"96000","Southwest","6","SA30","220","...","    Farm proprietors' income",1264022,1099852,1086100,1218208,999765,814696,752270,972664,1020586,908529,1009718,1067238,1387176,1242138,1549914,2796574,1597672,1560262,1476805,1158044,882246,2115352,660317,1989463,1423882,1505422,1759643,1640661,1695463,2603072,3147670,3050490,3748314,3365338,4281825,4963081,4055144,2872981,2525213,3495029,3324082,5034174,3905765,4575739,4768412,5717095,6645220,6106214,3320347,3708930,1401372,-566295,3187978,4222861,4277484,6154200,7002387
"96000","Southwest","6","SA30","230","...","    Nonfarm proprietors' income",3047447,3229032,3223681,3407754,3587809,3748461,4098078,4298389,4595361,4838209,5360049,5768754,6020930,6885754,7832275,8448265,9662298,10827115,12373520,13833125,16002439,17265729,17716497,18365591,18318847,20806044,23542681,25122524,27342416,27839851,30398111,31371732,33324114,33224934,38566512,44542699,48526633,53100052,61111116,69839450,80921261,87861185,99871372,120905390,119683198,123583292,132807810,143790866,163068096,147328923,179067695,140339205,156501677,187761149,206871490,215723646,231408873
"96000","Southwest","6","SA30","240","...","Total employment (number of jobs)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",7218590,7310759,7457193,7807000,8214605,8510949,8632724,9000734,9466478,10046079,10528267,10922968,11448816,11681930,11711840,12258547,12617093,12482766,12785009,13054918,13241498,13553142,13759100,13884973,14331945,14844615,15395525,15883416,16482214,17036731,17359702,17902950,18111900,18137066,18296212,18725504,19370726,20100628,20797964,21144323,20740521,20692413,21214777,21730534,22287114,22808262
"96000","Southwest","6","SA30","250","...","  Wage and salary employment","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",6043565,6111066,6217091,6474932,6856495,7111855,7192302,7529073,7906085,8423114,8868117,9204374,9623543,9725598,9651724,10107185,10375683,10258803,10258223,10451082,10692507,10975807,11107452,11290174,11633384,12041898,12484693,12846947,13334304,13826344,14125923,14528072,14651056,14582303,14553922,14790550,15207752,15756998,16166315,16373312,15813938,15711330,16009919,16426293,16818210,17261823
"96000","Southwest","6","SA30","260","...","  Proprietors employment","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",1175025,1199693,1240102,1332068,1358110,1399094,1440422,1471661,1560393,1622965,1660150,1718594,1825273,1956332,2060116,2151362,2241410,2223963,2526786,2603836,2548991,2577335,2651648,2594799,2698561,2802717,2910832,3036469,3147910,3210387,3233779,3374878,3460844,3554763,3742290,3934954,4162974,4343630,4631649,4771011,4926583,4981083,5204858,5304241,5468904,5546439
"96000","Southwest","6","SA30","270","...","    Farm proprietors employment 6/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",296677,294936,292566,289785,289049,288404,286540,282883,283297,280948,287846,292578,292908,292363,311744,308325,305001,299407,292269,292905,297334,297967,297856,300725,330012,330227,333378,333354,337113,345809,345676,345711,351435,327660,321723,314034,313892,307359,333366,332202,332266,335352,337845,336943,338329,335230
"96000","Southwest","6","SA30","280","...","    Nonfarm proprietors employment","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",878348,904757,947536,1042283,1069061,1110690,1153882,1188778,1277096,1342017,1372304,1426016,1532365,1663969,1748372,1843037,1936409,1924556,2234517,2310931,2251657,2279368,2353792,2294074,2368549,2472490,2577454,2703115,2810797,2864578,2888103,3029167,3109409,3227103,3420567,3620920,3849082,4036271,4298283,4438809,4594317,4645731,4867013,4967298,5130575,5211209
"96000","Southwest","6","SA30","290","...","Average earnings per job (dollars)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",6465,6936,7375,7874,8536,9159,10040,10924,11723,12809,14174,15432,17057,17963,18741,19623,20392,21127,21205,22148,23082,24276,25139,26842,27701,28345,29044,30300,31970,34100,35792,37997,40223,40522,41517,43050,44614,47060,47375,49613,47440,49576,51986,54151,54851,56905
"96000","Southwest","6","SA30","300","...","  Average wages and salaries","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",5845,6266,6619,7021,7482,8149,8885,9640,10380,11351,12494,13919,15487,16597,17243,17957,18700,19120,19616,20387,20966,21929,22832,23847,24359,24951,25763,26841,28244,29895,31165,33042,34111,34467,35374,36855,38443,40637,42589,43860,43742,45004,46677,48304,48841,50598
"96000","Southwest","6","SA30","310","...","  Average nonfarm proprietors' income","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",6568,6655,7267,7515,7903,8699,9383,10409,10832,11924,12582,12424,11985,11009,11900,12774,12974,14207,12459,13154,13933,14620,14115,16811,18806,19627,20602,22608,24847,28249,30422,32970,38884,37087,36129,36678,37357,40401,34276,40341,30546,33687,38578,41647,42047,44406
"Note: See the included footnote file."
"SA30: Economic Profile"
"Last updated: September 30, 2015-- new estimates for 2014; revised estimates for 1976-2013."
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Income Division"
